id,symbolId,positionSize,profitAndLoss,fees,entryPrice,exitPrice,tradeDay,createdAt,enteredAt
0,F.US.MNQ,1,9.5,0.74,0,,2025-09-11T05:00:00+00:00,2025-09-11T13:38:00.324466+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,4,-262.0,2.96,0,,2025-09-11T05:00:00+00:00,2025-09-11T13:58:00.967368+00:00,0001-01-01T00:00:00+00:00
0,F.US.SIE,-1,-200.0,3.24,0,,2025-09-12T05:00:00+00:00,2025-09-12T08:10:03.749793+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,5,225.0,3.7,0,,2025-09-12T05:00:00+00:00,2025-09-12T08:11:09.456527+00:00,0001-01-01T00:00:00+00:00
0,F.US.NGE,-2,-200.0,6.48,0,,2025-09-12T05:00:00+00:00,2025-09-12T12:26:50.577637+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-1,14.5,0.74,0,,2025-09-12T05:00:00+00:00,2025-09-12T13:39:38.824967+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-4,70.0,2.96,0,,2025-09-12T05:00:00+00:00,2025-09-12T13:50:16.641011+00:00,0001-01-01T00:00:00+00:00
0,F.US.MYM,3,-24.0,2.22,0,,2025-09-15T05:00:00+00:00,2025-09-14T22:10:49.674785+00:00,0001-01-01T00:00:00+00:00
0,F.US.MYM,3,-9.0,2.22,0,,2025-09-15T05:00:00+00:00,2025-09-14T22:11:11.02207+00:00,0001-01-01T00:00:00+00:00
0,F.US.MES,5,-87.5,3.7,0,,2025-09-15T05:00:00+00:00,2025-09-14T22:46:14.971633+00:00,0001-01-01T00:00:00+00:00
0,F.US.MYM,-5,-17.5,3.7,0,,2025-09-15T05:00:00+00:00,2025-09-14T23:29:53.579783+00:00,0001-01-01T00:00:00+00:00
0,F.US.NGE,1,170.0,3.24,0,,2025-09-15T05:00:00+00:00,2025-09-15T11:50:07.87777+00:00,0001-01-01T00:00:00+00:00
0,F.US.NGE,1,-100.0,3.24,0,,2025-09-15T05:00:00+00:00,2025-09-15T12:13:04.146557+00:00,0001-01-01T00:00:00+00:00
0,F.US.GCE,-1,-140.0,3.24,0,,2025-09-15T05:00:00+00:00,2025-09-15T13:10:05.965865+00:00,0001-01-01T00:00:00+00:00
0,F.US.NGE,-2,-200.0,6.48,0,,2025-09-15T05:00:00+00:00,2025-09-15T15:12:53.534946+00:00,0001-01-01T00:00:00+00:00
0,F.US.MES,-10,-162.5,7.4,0,,2025-09-16T05:00:00+00:00,2025-09-16T13:45:11.764331+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-5,-197.5,3.7,0,,2025-09-16T05:00:00+00:00,2025-09-16T13:50:59.629269+00:00,0001-01-01T00:00:00+00:00
0,F.US.YM,-2,-20.0,5.6,0,,2025-09-16T05:00:00+00:00,2025-09-16T13:52:03.248294+00:00,0001-01-01T00:00:00+00:00
0,F.US.MYM,-2,-40.0,1.48,0,,2025-09-16T05:00:00+00:00,2025-09-16T14:00:26.336537+00:00,0001-01-01T00:00:00+00:00
0,F.US.MYM,-2,-35.0,1.48,0,,2025-09-16T05:00:00+00:00,2025-09-16T14:00:26.336566+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,4,252.0,2.96,0,,2025-09-17T05:00:00+00:00,2025-09-17T13:34:14.114198+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,2,226.0,1.48,0,,2025-09-18T05:00:00+00:00,2025-09-18T13:40:58.027926+00:00,0001-01-01T00:00:00+00:00
0,F.US.MES,5,-81.25,3.7,0,,2025-09-19T05:00:00+00:00,2025-09-19T07:24:48.812198+00:00,0001-01-01T00:00:00+00:00
0,F.US.MYM,5,-90.0,3.7,0,,2025-09-19T05:00:00+00:00,2025-09-19T07:43:31.67527+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,1,-21.5,0.74,0,,2025-09-19T05:00:00+00:00,2025-09-19T08:16:02.651385+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-2,0.0,1.48,0,,2025-09-19T05:00:00+00:00,2025-09-19T08:30:11.147812+00:00,0001-01-01T00:00:00+00:00
0,F.US.ENQ,-2,410.0,5.6,0,,2025-09-19T05:00:00+00:00,2025-09-19T09:22:37.052036+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-3,-205.5,2.22,0,,2025-09-25T05:00:00+00:00,2025-09-25T13:32:25.492785+00:00,0001-01-01T00:00:00+00:00
0,F.US.MES,-5,-81.25,3.7,0,,2025-09-25T05:00:00+00:00,2025-09-25T13:35:19.13958+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,3,-148.5,2.22,0,,2025-09-26T05:00:00+00:00,2025-09-26T12:31:35.97312+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,4,-146.0,2.96,0,,2025-09-26T05:00:00+00:00,2025-09-26T12:36:53.224538+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,3,-117.0,2.22,0,,2025-09-29T05:00:00+00:00,2025-09-29T13:53:17.585586+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,1,4.0,0.74,0,,2025-09-29T05:00:00+00:00,2025-09-29T13:59:01.176235+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,2,-82.0,1.48,0,,2025-09-29T05:00:00+00:00,2025-09-29T14:00:32.651228+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,3,7.5,2.22,0,,2025-09-30T05:00:00+00:00,2025-09-30T15:03:22.034881+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,2,207.0,1.48,0,,2025-09-30T05:00:00+00:00,2025-09-30T15:19:36.337508+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-1,-51.0,0.74,0,,2025-10-03T05:00:00+00:00,2025-10-03T12:44:44.00491+00:00,0001-01-01T00:00:00+00:00
0,F.US.MES,2,-67.5,1.48,0,,2025-10-03T05:00:00+00:00,2025-10-03T13:51:48.882152+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-1,-44.5,0.74,0,,2025-10-03T05:00:00+00:00,2025-10-03T14:09:15.060968+00:00,0001-01-01T00:00:00+00:00
0,F.US.MES,2,-50.0,1.48,0,,2025-10-06T05:00:00+00:00,2025-10-05T23:29:39.697678+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-2,112.0,1.48,0,,2025-10-06T05:00:00+00:00,2025-10-06T08:06:00.209151+00:00,0001-01-01T00:00:00+00:00
0,F.US.MES,-3,-71.25,2.22,0,,2025-10-06T05:00:00+00:00,2025-10-06T13:43:32.784059+00:00,0001-01-01T00:00:00+00:00
0,F.US.MES,-3,-71.25,2.22,0,,2025-10-06T05:00:00+00:00,2025-10-06T13:51:39.81791+00:00,0001-01-01T00:00:00+00:00
0,F.US.MES,-5,-112.5,3.7,0,,2025-10-06T05:00:00+00:00,2025-10-06T14:08:33.240424+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,2,-70.0,1.48,0,,2025-10-07T05:00:00+00:00,2025-10-07T16:33:16.656771+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-3,-94.5,2.22,0,,2025-10-07T05:00:00+00:00,2025-10-07T17:05:20.372053+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-3,-96.0,2.22,0,,2025-10-07T05:00:00+00:00,2025-10-07T17:05:20.372079+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-3,162.0,2.22,0,,2025-10-07T05:00:00+00:00,2025-10-07T17:11:04.42021+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-3,-22.5,2.22,0,,2025-10-07T05:00:00+00:00,2025-10-07T17:13:03.094504+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-3,-117.0,2.22,0,,2025-10-07T05:00:00+00:00,2025-10-07T17:13:03.094536+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-2,-31.0,1.48,0,,2025-10-20T05:00:00+00:00,2025-10-19T23:02:05.978065+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-2,-68.0,1.48,0,,2025-10-20T05:00:00+00:00,2025-10-19T23:24:15.81317+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-1,-30.0,0.74,0,,2025-10-20T05:00:00+00:00,2025-10-20T00:23:15.544782+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-2,-100.0,1.48,0,,2025-10-21T05:00:00+00:00,2025-10-21T13:31:36.096539+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-1,-21.0,0.74,0,,2025-10-21T05:00:00+00:00,2025-10-21T13:31:36.096587+00:00,0001-01-01T00:00:00+00:00
0,F.US.ENQ,-2,1720.0,5.6,0,,2025-10-24T05:00:00+00:00,2025-10-24T12:30:09.090869+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,3,-133.5,2.22,0,,2025-10-24T05:00:00+00:00,2025-10-24T13:59:54.941812+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-3,210.0,2.22,0,,2025-10-27T05:00:00+00:00,2025-10-27T13:38:46.553518+00:00,0001-01-01T00:00:00+00:00
0,F.US.MES,3,206.25,2.22,0,,2025-10-28T05:00:00+00:00,2025-10-28T13:48:17.18535+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,2,-82.0,1.48,0,,2025-10-29T05:00:00+00:00,2025-10-29T13:51:20.941393+00:00,0001-01-01T00:00:00+00:00
0,F.US.MES,-5,-75.0,3.7,0,,2025-10-30T05:00:00+00:00,2025-10-30T13:36:50.875084+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-2,-27.0,1.48,0,,2025-10-30T05:00:00+00:00,2025-10-30T13:36:50.901753+00:00,0001-01-01T00:00:00+00:00
0,F.US.MES,-5,-100.0,3.7,0,,2025-10-31T05:00:00+00:00,2025-10-31T12:41:37.399109+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-1,-89.0,0.74,0,,2025-11-04T06:00:00+00:00,2025-11-04T16:11:40.240353+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-1,-11.0,0.74,0,,2025-11-04T06:00:00+00:00,2025-11-04T16:13:50.752587+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,3,-99.0,2.22,0,,2025-11-05T06:00:00+00:00,2025-11-05T14:53:47.62404+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-2,-77.0,1.48,0,,2025-11-06T06:00:00+00:00,2025-11-06T14:30:38.643918+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-2,-63.0,1.48,0,,2025-11-06T06:00:00+00:00,2025-11-06T14:35:19.602076+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,2,220.0,1.48,0,,2025-11-07T06:00:00+00:00,2025-11-07T14:30:39.361295+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,1,105.5,0.74,0,,2025-11-11T06:00:00+00:00,2025-11-11T15:06:36.861791+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,1,122.0,0.74,0,,2025-11-11T06:00:00+00:00,2025-11-11T15:06:36.861815+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-2,-80.0,1.48,0,,2025-11-12T06:00:00+00:00,2025-11-12T14:42:06.386631+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-1,-42.0,0.74,0,,2025-11-13T06:00:00+00:00,2025-11-13T13:00:10.172887+00:00,0001-01-01T00:00:00+00:00
0,F.US.MES,-3,-63.75,2.22,0,,2025-11-13T06:00:00+00:00,2025-11-13T14:31:06.06259+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-1,10.0,0.74,0,,2025-11-17T06:00:00+00:00,2025-11-16T23:12:01.318003+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-1,194.0,0.74,0,,2025-11-17T06:00:00+00:00,2025-11-16T23:37:26.938576+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-1,-35.0,0.74,0,,2025-11-18T06:00:00+00:00,2025-11-18T00:16:21.751298+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-1,-79.5,0.74,0,,2025-11-18T06:00:00+00:00,2025-11-18T14:56:38.390448+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,1,-50.5,0.74,0,,2025-11-19T06:00:00+00:00,2025-11-19T14:44:34.298497+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,2,-4.0,1.48,0,,2025-11-19T06:00:00+00:00,2025-11-19T15:00:51.095544+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,1,-63.5,0.74,0,,2025-11-19T06:00:00+00:00,2025-11-19T15:11:34.431473+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,1,-25.5,0.74,0,,2025-11-20T06:00:00+00:00,2025-11-19T23:02:18.512044+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,2,258.0,1.48,0,,2025-11-20T06:00:00+00:00,2025-11-20T15:06:24.864311+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-1,-78.5,0.74,0,,2025-11-24T06:00:00+00:00,2025-11-24T00:02:03.287746+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-1,-35.5,0.74,0,,2025-11-24T06:00:00+00:00,2025-11-24T09:27:23.160062+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-1,30.5,0.74,0,,2025-11-25T06:00:00+00:00,2025-11-25T13:37:37.035186+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-1,-28.5,0.74,0,,2025-11-25T06:00:00+00:00,2025-11-25T14:02:28.312024+00:00,0001-01-01T00:00:00+00:00
0,F.US.MYM,3,118.5,2.22,0,,2025-11-26T06:00:00+00:00,2025-11-26T09:06:57.372148+00:00,0001-01-01T00:00:00+00:00
0,F.US.MYM,3,91.5,2.22,0,,2025-11-26T06:00:00+00:00,2025-11-26T09:06:57.372174+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,1,23.0,0.74,0,,2025-11-26T06:00:00+00:00,2025-11-26T14:51:21.984262+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,1,37.5,0.74,0,,2025-11-26T06:00:00+00:00,2025-11-26T14:51:26.972791+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,1,246.0,0.74,0,,2025-11-26T06:00:00+00:00,2025-11-26T15:01:43.82533+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,2,-39.0,1.48,0,,2025-11-28T06:00:00+00:00,2025-11-28T01:08:52.673158+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-1,-59.0,0.74,0,,2025-12-01T06:00:00+00:00,2025-12-01T00:46:21.459622+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,2,-32.0,1.48,0,,2025-12-01T06:00:00+00:00,2025-12-01T08:01:19.626232+00:00,0001-01-01T00:00:00+00:00
0,F.US.MYM,5,-40.0,3.7,0,,2025-12-02T06:00:00+00:00,2025-12-02T09:01:09.754526+00:00,0001-01-01T00:00:00+00:00
0,F.US.MYM,3,-12.0,2.22,0,,2025-12-02T06:00:00+00:00,2025-12-02T09:01:09.754549+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,4,-50.0,2.96,0,,2025-12-02T06:00:00+00:00,2025-12-02T14:51:55.155445+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,1,74.0,0.74,0,,2025-12-03T06:00:00+00:00,2025-12-03T14:34:48.098535+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,1,44.0,0.74,0,,2025-12-03T06:00:00+00:00,2025-12-03T15:00:05.999746+00:00,0001-01-01T00:00:00+00:00
0,F.US.MYM,2,9.0,1.48,0,,2025-12-03T06:00:00+00:00,2025-12-03T15:06:14.653185+00:00,0001-01-01T00:00:00+00:00
0,F.US.MES,2,80.0,1.48,0,,2025-12-03T06:00:00+00:00,2025-12-03T15:07:57.738756+00:00,0001-01-01T00:00:00+00:00
0,F.US.MES,2,37.5,1.48,0,,2025-12-03T06:00:00+00:00,2025-12-03T15:17:37.806334+00:00,0001-01-01T00:00:00+00:00
0,F.US.MYM,2,15.0,1.48,0,,2025-12-03T06:00:00+00:00,2025-12-03T15:19:51.048436+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,3,93.0,2.22,0,,2025-12-03T06:00:00+00:00,2025-12-03T15:38:41.023831+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-1,-105.0,0.74,0,,2025-12-04T06:00:00+00:00,2025-12-04T15:25:39.849109+00:00,0001-01-01T00:00:00+00:00
0,F.US.MNQ,-1,191.0,0.74,0,,2025-12-05T06:00:00+00:00,2025-12-05T14:30:08.303244+00:00,0001-01-01T00:00:00+00:00
